,Día de la semana,Electricidad (kW),Fotovoltaica (kW),Refrigeración (kW),Calefacción (kWh),Energía total (kWh),Temperatura (°C),Punto de rocío (°C),Humedad (%),Velocidad del viento (m/s),Presión (hPa),Ráfaga de viento (m/s)
2022-03-17,3,477778.91000000003,103831.03,436762.26751,72681.60800000001,987222.78551,21.58564814814815,-5.335648148148148,17.854166666666668,2.784686666666667,974.0245337083334,16.09344
2022-03-18,4,468625.03,107025.06,417749.89306,73370.32485,959745.24791,20.810185185185187,-7.12962962962963,17.0,2.3655866666666667,974.6312619166666,8.04672
2022-03-19,5,452481.4,91420.58,393964.73859,72110.11955,918556.25814,20.949074074074073,-6.5509259259259265,17.291666666666668,2.3655866666666667,972.8392972083333,0.0
2022-03-20,6,414216.87,74149.25,342589.00048,74856.19482,831662.0653,19.166666666666668,-1.412037037037037,25.541666666666668,4.86156,967.6045026666666,12.96416
2022-03-21,0,448948.43,109570.39,368735.25773,77558.30944000001,895241.99717,18.958333333333332,-7.106481481481482,19.291666666666668,5.36448,970.5958138333334,14.30528
2022-03-22,1,471167.07,107933.77,406699.47906,74190.92365000001,952057.47271,20.39351851851852,-8.229166666666666,15.083333333333334,2.4121533333333334,974.1585783125,10.28192
2022-03-23,2,474058.38,101629.8,422198.9684,75852.63622,972109.98462,21.50462962962963,-12.199074074074074,10.0,4.172373333333334,978.8360294999999,13.85824
2022-03-24,3,472267.27,97131.61,428640.56492,76016.75598,976924.5909,21.261574074074073,-9.31712962962963,14.125,2.5891066666666664,976.1833573333333,0.0
2022-03-25,4,486728.42,88309.64,507473.59237,56146.542180000004,1050348.55455,25.13888888888889,-5.56712962962963,14.1875,2.356273333333333,973.798774375,0.0
2022-03-26,5,483329.29,68891.37,490158.34627,34740.636340000005,1008228.27261,25.99537037037037,-4.0509259259259265,14.791666666666666,2.40284,970.666363625,0.0
2022-03-27,6,456326.16,87033.95999999999,475993.91013,35877.751820000005,968197.82195,25.324074074074076,-6.226851851851852,14.916666666666666,3.79984,969.0013885416666,9.38784
2022-03-28,0,465122.66,28686.26,455445.59144,38790.87756,959359.129,22.12962962962963,-1.7592592592592593,23.625,4.41452,968.6627495416666,21.01088
2022-03-29,1,459140.91000000003,68656.59999999999,351120.57425,44110.11621000001,854371.60046,17.61574074074074,5.3009259259259265,46.833333333333336,4.991946666666666,968.5639798333333,16.54048
2022-03-30,2,458579.72000000003,95635.43,409302.4811,43072.644870000004,910954.84597,19.35185185185185,3.5416666666666665,40.020833333333336,2.8126266666666666,971.7316654791666,10.28192
2022-03-31,3,470964.28,96927.27,479578.96408,36589.91435000001,987133.1584300001,21.944444444444443,3.0787037037037037,31.625,2.7008666666666667,968.08424125,9.83488
2022-04-01,4,480562.08,98393.38,512963.73488,35051.291600000004,1028577.10648,23.506944444444446,1.388888888888889,25.479166666666668,1.9651133333333333,968.8814538958333,0.0
2022-04-02,5,469821.81,95959.29,509307.42651,33155.12223,1012284.35874,24.502314814814813,1.2615740740740742,23.708333333333332,3.0547733333333333,972.1972941041666,10.28192
2022-04-03,6,440074.87,90334.15,498314.62097,33304.58844,971694.07941,23.935185185185187,1.3194444444444444,24.041666666666668,3.12928,969.0154984999999,8.9408
2022-04-04,0,571542.38,97394.5,556850.79523,33794.01701,1162187.19224,24.375,1.9907407407407407,24.458333333333332,3.46456,967.7879321249999,10.28192
2022-04-05,1,606744.05,97025.98,603475.80491,31859.748410000004,1242079.60332,26.22685185185185,3.0439814814814814,24.416666666666668,3.706706666666667,969.1213231874999,12.51712
2022-04-06,2,579173.86,96946.29,614029.97021,33407.163290000004,1226610.9935,27.32638888888889,-2.3379629629629632,17.166666666666668,3.04546,973.2202660833333,12.96416
2022-04-07,3,529845.41,103178.97,604354.246,39183.5927,1173383.2487,27.662037037037038,-13.587962962962962,6.208333333333333,2.775373333333333,976.4655564999999,12.96416
2022-04-08,4,482869.52,98628.52,612893.4868300001,37343.10682,1133106.11365,27.546296296296294,-10.277777777777779,8.916666666666666,2.2724533333333334,972.9239569583333,11.62304
2022-04-09,5,441631.24,93284.6,545800.17021,40754.45326,1028185.86347,27.222222222222225,-7.060185185185186,11.291666666666666,3.8743466666666664,967.2376437500001,10.28192
2022-04-10,6,410745.88,95005.98,508579.47784999997,42228.60039,961553.95824,26.180555555555557,-1.8981481481481481,16.583333333333332,4.172373333333334,965.0082703333333,11.62304
2022-04-11,0,427845.97,102373.95,546913.05452,33295.796310000005,1008054.82083,24.652777777777775,2.2453703703703702,24.416666666666668,4.0792399999999995,965.4738989583334,13.85824
2022-04-12,1,415048.91000000003,101199.46,420271.19519,37806.159,873126.26419,20.324074074074073,-5.231481481481482,22.291666666666668,7.152640000000001,968.1547910416666,14.75232
2022-04-13,2,392247.73,93152.44,357345.52357,46044.38481,795637.63838,17.63888888888889,-16.99074074074074,9.125,2.495973333333333,975.2521000833334,9.83488
2022-04-14,3,434075.425,96092.79000000001,414557.5825,42811.81168,891444.81918,20.625,-12.361111111111112,11.25,2.253826666666667,971.9503698333333,0.0
2022-04-15,4,435555.2,88655.25,456314.43112,40985.97935,932855.6104700001,23.217592592592595,-8.171296296296296,13.166666666666666,2.775373333333333,970.0596354166665,0.0
2022-04-16,5,430912.78,95298.06,448727.6994,36267.536250000005,915908.01565,24.23611111111111,-6.9907407407407405,13.666666666666666,3.8370933333333337,971.9644797916667,10.72896
2022-04-17,6,415373.45,94202.26,471939.26634,33752.98707,921065.70341,25.243055555555557,-4.224537037037037,15.5625,2.3842133333333333,974.1797432499999,0.0
2022-04-18,0,458048.45999999996,86744.8,549863.57133,34242.41564000001,1042154.44697,27.12962962962963,-6.458333333333333,12.791666666666666,2.34696,971.1037723333334,11.176
2022-04-19,1,483148.93,75913.14,584237.63906,34339.12907,1101725.69813,28.37962962962963,-8.287037037037036,10.083333333333334,4.544906666666667,968.0278014166666,14.75232
2022-04-20,2,478050.06,93408.49,568341.71348,33398.37116,1079790.14464,26.412037037037038,-4.62962962962963,13.125,3.7253333333333334,968.9449487083333,9.83488
2022-04-21,3,491239.74,84024.93,598028.60497,33339.756960000006,1122608.10193,26.712962962962962,-2.2453703703703707,16.375,3.0361466666666668,970.243064875,7.15264
2022-04-22,4,447687.495,88816.55,515514.68532,34564.79374,997766.97406,22.858796296296294,-0.9259259259259259,20.895833333333332,5.8674,969.7421613541666,16.09344
2022-04-23,5,411194.22,87673.19,447443.11515,36689.55849,895326.89364,21.64351851851852,-4.652777777777778,18.25,2.7567466666666665,971.766940375,9.83488
2022-04-24,6,399913.38,90751.09,475941.61234,36856.608960000005,912711.6013,23.194444444444443,-9.305555555555555,12.583333333333334,2.7567466666666665,971.7387204583333,8.9408
2022-04-25,0,441211.01,91110.43,568236.02763,37310.86901,1046757.90664,25.53240740740741,-10.902777777777779,10.458333333333334,2.1420666666666666,972.82518725,10.28192
2022-04-26,1,485736.37,79763.75,627103.11642,34412.39682,1147251.8832399999,27.685185185185187,-5.9490740740740735,12.0,2.775373333333333,969.6927765,10.72896
2022-04-27,2,484248.35,90724.55,634271.46582,33518.53027,1152038.3460900001,27.89351851851852,-7.430555555555556,10.333333333333334,3.5204400000000002,968.7756292083333,10.72896
2022-04-28,3,492744.69,89824.56,595113.3285,33629.89725,1121487.91575,26.365740740740744,-4.0740740740740735,14.625,3.8743466666666664,967.957251625,11.176
2022-04-29,4,490720.5,90960.45,580543.48777,33867.28476,1105131.27253,25.439814814814813,-3.4953703703703702,15.708333333333334,2.998893333333333,969.6363366666666,9.38784
2022-04-30,5,483932.5,90267.03,570458.34959,33524.391690000004,1087915.24128,27.083333333333332,-5.833333333333333,13.166666666666666,2.6449866666666666,968.0701312916667,9.83488
2022-05-01,6,455712.22,91034.70999999999,582521.34306,34186.73215,1072420.29521,27.75462962962963,-5.9259259259259265,11.708333333333334,4.66598,964.9377205416666,14.30528
2022-05-02,0,489452.77999999997,87349.52,648542.50223,32891.35833,1170886.64056,27.569444444444443,-2.5,14.25,2.6356733333333335,968.4934300416667,0.0
2022-05-03,1,513148.32,87516.06,637173.4832,32050.244560000003,1182372.04776,27.24537037037037,0.4398148148148148,18.583333333333332,3.762586666666667,967.5057329583333,12.51712
2022-05-04,2,494046.1,92012.04,628579.97506,33284.07347,1155910.14853,26.70138888888889,-4.0740740740740735,15.458333333333334,2.9709533333333336,969.1777630208334,11.176
2022-05-05,3,506683.13,89588.44,651647.09881,33181.498620000006,1191511.72743,28.310185185185187,-5.3240740740740735,11.770833333333334,2.5052866666666667,971.6187858124999,0.0
2022-05-06,4,517475.77,90411.61,680957.38994,31036.218900000003,1229469.37884,29.467592592592595,-3.310185185185185,12.833333333333334,2.5518533333333333,970.666363625,8.9408
2022-05-07,5,510196.03,90956.69,653980.48763,30918.990500000004,1195095.50813,30.37037037037037,-3.0555555555555554,12.666666666666666,4.433146666666667,966.6591354583334,13.85824
2022-05-08,6,469163.53,92788.1,634505.34632,29101.950300000004,1132770.82662,29.490740740740744,-1.3194444444444444,14.208333333333334,4.433146666666667,964.0064632916666,14.75232
2022-05-09,0,468202.15,96863.3,622010.95763,31130.001620000003,1121343.10925,26.34259259259259,-2.8703703703703702,15.625,4.824306666666667,967.4351831666667,12.51712
2022-05-10,1,481843.88,92208.95999999999,601971.79503,32653.970820000002,1116469.64585,26.15740740740741,-3.6805555555555554,14.5,2.62636,971.13199225,11.176
2022-05-11,2,464217.58,86217.29,578898.09449,34687.88356,1077803.55805,25.347222222222225,-8.055555555555555,11.291666666666666,4.936066666666666,972.0773594583334,13.85824
2022-05-12,3,455966.3,89201.18,493860.55149,37938.04095,987764.89244,23.21759259259259,-14.074074074074074,7.875,2.831253333333333,975.5201892916666,7.15264
2022-05-13,4,471306.52,91203.57,537802.86391,34585.308710000005,1043694.69262,26.759259259259256,-8.24074074074074,10.708333333333334,2.06756,972.5147681666667,0.0
2022-05-14,5,489422.97000000003,94009.79000000001,561762.95396,31935.946870000003,1083121.87083,30.300925925925924,-7.083333333333333,10.375,2.0489333333333333,970.8497930833333,0.0
2022-05-15,6,482259.01,93418.0,603130.18932,31256.02215,1116645.22147,31.805555555555557,-8.148148148148149,8.666666666666666,2.6449866666666666,968.465210125,9.38784
2022-05-16,0,495115.71,87886.71,682873.87358,30274.234300000004,1208263.81788,32.63888888888889,-6.527777777777778,8.5,3.7998399999999997,967.4351831666667,12.51712
2022-05-17,1,503737.63,88437.14,667082.86011,29151.772370000002,1199972.26248,31.597222222222225,-2.777777777777778,11.625,2.9616399999999996,968.9167287916666,0.0
2022-05-18,2,506237.67,90739.29,674732.33511,27903.289910000003,1208873.29502,32.083333333333336,-0.09259259259259256,14.125,3.399366666666667,971.1602121666666,10.28192
2022-05-19,3,492070.51,88312.63,653778.22496,28858.701370000002,1174707.43633,30.925925925925924,0.011574074074074106,15.166666666666666,3.2224133333333334,967.5057329583333,12.96416
2022-05-20,4,476334.91000000003,88131.02,615258.17695,29852.21206,1121445.29901,29.12037037037037,-2.199074074074074,13.416666666666666,4.507653333333333,962.9341064583333,14.30528
2022-05-21,5,463446.87,87475.08,564614.53756,27985.349790000004,1056046.75735,28.449074074074076,4.375,22.458333333333332,4.451773333333334,968.7756292083333,10.72896
2022-05-22,6,433059.63,85811.54,587785.58866,29269.000770000002,1050114.21943,29.189814814814813,-0.27777777777777785,16.375,3.166533333333333,971.089662375,10.28192
2022-05-23,0,464076.05,87742.95999999999,621454.81442,30792.969970000006,1116323.83439,29.43287037037037,-2.9629629629629632,12.75,3.5576933333333334,968.08424125,10.72896
2022-05-24,1,481720.16,89655.96,644427.9991,30338.709920000005,1156486.8690199999,30.99537037037037,-2.986111111111111,12.333333333333334,4.191,966.72968525,13.85824
2022-05-25,2,523866.17,106261.4,669588.44125,28082.063220000004,1221536.67447,32.5,-0.23148148148148148,14.0,3.0454600000000003,968.0912962291667,7.15264
2022-05-26,3,531330.44,102299.64,704347.76116,26772.03585,1262450.23701,33.47222222222222,0.23148148148148148,13.041666666666666,2.998893333333333,969.60811675,9.38784
2022-05-27,4,533701.54,101653.31,740115.33463,26481.89556,1300298.77019,33.958333333333336,0.7407407407407408,13.375,3.390053333333333,969.819766125,9.83488
2022-05-28,5,507757.56,107394.16,647901.14211,29122.465270000004,1184781.16738,32.129629629629626,-4.6759259259259265,9.5,4.153746666666667,965.12115,11.62304
2022-05-29,6,457806.08,109810.52,595352.1328,27138.3746,1080296.5874,29.814814814814813,2.4074074074074074,17.958333333333332,4.451773333333334,961.5654405,12.51712
2022-05-30,0,446488.21,110808.37,616789.90079,28002.934050000003,1091281.04484,29.28240740740741,1.412037037037037,17.958333333333332,3.9116,963.8512537500001,11.176
2022-05-31,1,488813.59,105739.86,633167.02231,28348.757830000002,1150329.37014,29.90740740740741,-0.6712962962962963,15.0,2.6449866666666666,965.6008885833334,0.0
2022-06-01,2,496766.73,98422.4,647347.21461,29207.455860000002,1173321.40047,30.972222222222218,-3.842592592592592,11.25,2.4773466666666666,967.1247640833334,9.38784
2022-06-02,3,511171.62,97644.08,680740.42621,28785.433620000003,1220697.47983,31.747685185185187,-2.6620370370370368,11.875,2.188633333333333,966.5815306875,8.04672
2022-06-03,4,511386.17,94734.94,703165.55678,28638.89812,1243190.6249,32.5,-0.9953703703703702,12.375,3.594946666666667,966.22172675,13.4112
2022-06-04,5,502005.87,96750.20999999999,659532.14247,27967.76553,1189505.778,32.07175925925926,-0.5671296296296297,12.916666666666666,2.9057600000000003,967.2799736249999,12.51712
2022-06-05,6,487760.28,96058.86,700112.02704,25335.98795,1213208.29499,32.824074074074076,4.583333333333333,17.541666666666668,3.2037866666666663,966.3910462499999,10.72896
2022-06-06,0,538793.02,106734.1,810127.47989,25503.03842,1374423.53831,34.629629629629626,5.4282407407407405,16.979166666666668,3.15722,965.9465825624999,12.51712
2022-06-07,1,581304.99,92423.81,836155.95281,25444.42422,1442905.36703,34.93055555555556,6.782407407407407,18.416666666666668,3.1665333333333336,966.7155752916666,8.04672
2022-06-08,2,591058.04,88966.55,853291.023,25236.343810000002,1469585.40681,36.273148148148145,5.439814814814814,15.645833333333334,3.138593333333333,966.8919497708333,0.0
2022-06-09,3,605936.84,85293.74,881222.79081,24231.11028,1511390.74109,36.84027777777778,6.481481481481481,15.75,2.924386666666667,967.8514269375,8.9408
2022-06-10,4,621110.39,87659.87000000001,943183.71416,24157.84253,1588451.94669,38.27546296296296,7.164351851851852,15.875,3.85572,968.0207464375,11.176
2022-06-11,5,633839.63,89354.31,934131.44854,23955.62354,1591926.70208,39.07407407407407,7.986111111111111,16.458333333333332,4.544906666666667,967.4775130416666,19.22272
2022-06-12,6,584822.6900000001,94011.73999999999,906026.25746,24034.75271,1514883.70017,38.63425925925926,8.06712962962963,16.104166666666668,4.21894,965.7278782083334,13.4112
2022-06-13,0,604063.17,98338.2,951963.6936400001,24216.45673,1580243.32037,37.03703703703704,4.722222222222222,14.083333333333334,5.103706666666667,964.9659404583334,14.30528
2022-06-14,1,606743.33,98225.3,879881.9345600001,24538.83483,1511164.09939,34.40972222222222,5.277777777777778,16.895833333333332,3.3528000000000002,966.2852215624999,11.176
2022-06-15,2,582637.89,96946.76,858739.48906,26197.616690000003,1467574.99575,34.745370370370374,1.4814814814814816,13.125,2.0489333333333333,967.0118844166667,7.15264
2022-06-16,3,602624.1,94067.87,906521.1697,27929.6663,1537074.936,36.57407407407407,-0.6944444444444445,10.333333333333334,2.9430133333333335,966.0665172083333,8.9408
2022-06-17,4,617641.41,86853.27,966015.02306,26191.75527,1609848.18833,37.870370370370374,1.6203703703703702,10.791666666666666,4.563533333333333,965.671438375,12.96416
2022-06-18,5,628446.71,64402.83,1013357.50074,27443.16844,1669247.37918,32.73148148148148,14.837962962962962,34.458333333333336,4.91744,967.6327225833334,14.75232
2022-06-19,6,544722.23,96132.91,843301.86375,29474.150470000004,1417498.24422,32.06018518518518,6.62037037037037,28.375,4.153746666666667,969.2553677916667,12.96416
2022-06-20,0,535772.29,100365.74,803505.00406,30104.25312,1369381.54718,32.68518518518518,-3.4953703703703702,11.166666666666666,2.6449866666666666,970.327724625,0.0
2022-06-21,1,571952.27,88388.17,862733.4646000001,28709.235160000004,1463394.96976,34.3287037037037,1.1805555555555554,13.375,3.2782933333333335,970.9062329166667,16.98752
2022-06-22,2,622324.0,91272.19,992851.87843,26426.21207,1641602.0905,35.254629629629626,11.550925925925926,24.5,3.40868,970.878013,11.176
2022-06-23,3,623881.77,71683.91,1019159.24945,26388.11284,1669429.13229,35.2662037037037,12.048611111111112,24.979166666666668,3.7812133333333335,968.2394507916666,14.30528
2022-06-24,4,611742.72,100503.34000000001,1010157.87482,26311.914380000002,1648212.5092,35.74074074074074,11.458333333333334,23.541666666666668,4.191,969.0013885416666,11.176
2022-06-25,5,613104.39,81262.96,932716.20774,26731.00591,1572551.60365,33.37962962962963,13.657407407407407,33.666666666666664,3.7812133333333335,970.6381437083332,16.54048
2022-06-26,6,573226.89,80427.13,930402.05691,26722.213780000002,1530351.16069,33.1712962962963,13.472222222222221,33.083333333333336,3.3528000000000002,973.8269942916667,10.72896
